x1,x2,x3,x4,x5,x6,y
0.61386,-1.15594,0.23512,1,1.32736,2.50116,3.15993
2.98794,0.06785,-0.51052,0,1.43462,-0.59672,0.71787
0.78955,1.51684,0.55463,0,0.53188,2.09178,0.92421
-0.15591,-0.55938,-1.61219,1,4.93805,0.49492,-4.36339
1.74197,1.30001,0.24476,0,1.67857,-0.07222,0.61704
1.1266,1.60587,1.82095,1,4.41027,0.56142,6.08796
0.67766,0.68107,0.19525,1,4.05235,-0.27381,4.07239
-0.2371,-2.23068,-1.13062,0,1.06379,-0.86056,2.25956
-2.89557,1.38952,1.2618,0,3.17598,-0.12993,-12.40414
0.09434,0.79774,0.25108,1,0.26701,-0.7916,2.43816
0.26028,0.91994,0.75012,1,1.11691,-1.16477,4.5985
-2.09635,1.1156,1.65985,0,1.29015,1.31451,-5.78372
-2.99316,-3.40526,-2.22998,1,1.60829,-0.75258,-18.86785
0.7642,-1.48425,-1.00207,1,3.44166,-0.64788,1.55958
-1.5816,-0.2653,0.22195,1,3.67456,-0.94267,-5.38001
-0.32307,-0.3674,0.37421,0,0.44321,-0.2514,-0.86218
0.67032,0.45152,-1.2081,0,2.3063,0.80979,3.07111
2.83653,1.08274,0.88288,1,1.53713,-0.40255,2.00226
-1.14697,-0.58608,0.48609,1,3.70431,-1.19474,-2.00996
0.42554,-0.23915,-0.70774,0,1.75323,-0.32286,1.11497
0.13637,0.5056,0.48585,0,4.61615,0.61547,3.32767
-0.5865,-0.92427,-0.309,0,2.34633,-0.00239,-0.49266
2.61556,1.01072,-0.21296,0,0.11737,-0.67142,1.48911
1.2971,-1.56767,-2.43187,0,4.62683,0.26185,4.74205
-1.54673,-1.78436,-2.8843,0,3.14934,-0.07302,-1.44804
0.64184,1.14734,0.48931,1,4.48504,-1.0463,3.12943
1.31854,-0.26604,-0.11674,0,1.81329,0.37221,1.08738
-0.41725,-1.29255,-1.21544,0,2.80168,-1.33989,1.13541
0.25681,0.73595,0.51119,0,1.61263,0.99772,3.30247
-2.77881,-0.90699,-1.57314,0,4.67448,-1.23989,-9.88072
1.13785,0.44129,-0.32248,0,2.41293,-0.70118,3.18398
0.16693,-1.14904,-0.16357,1,4.35559,0.0735,1.87987
2.75598,-0.20154,0.58263,1,2.43736,-1.88778,0.76323
-0.92293,-1.58015,-0.76589,0,1.25599,1.1763,-0.37064
0.21395,-0.37473,0.80702,0,2.51217,-0.41213,-0.08716
-2.56067,-0.06571,0.62435,0,1.12731,-0.01058,-7.63017
2.94847,2.28199,-0.16757,0,1.00563,1.87012,2.83749
-0.78903,-0.75825,-2.26051,0,3.98393,0.6377,-2.99334
1.41871,-1.3363,-1.05182,1,2.21561,-1.86187,2.95162
0.32279,-1.08775,-0.88506,1,4.67077,1.16306,-0.09168
-1.09981,0.38213,-0.1104,1,2.22731,-0.65614,-1.58863
-1.44153,0.56917,0.98363,0,3.12838,0.01713,-3.49905
0.57539,-1.39146,-0.75093,1,1.11275,-0.59202,1.64582
0.51461,0.21444,-0.06875,0,1.12658,-2.27007,2.11809
-2.41829,-0.24806,0.19232,1,3.30702,0.16076,-7.05607
-1.31004,-0.13157,-0.26035,0,4.05393,-0.18728,-2.85184
-1.73849,0.8325,-0.22402,1,1.36023,0.25337,-4.74103
-0.76295,-0.81459,-0.49557,0,2.97176,-0.03999,-0.96759
-1.09042,-0.72548,-0.02714,0,2.09001,-0.83244,9.74857
-1.34754,0.62947,0.80891,1,0.1559,-0.37331,1.75859
1.01718,-0.54598,-0.59191,0,4.25971,-2.12191,1.29651
1.38472,1.3411,0.84257,1,3.62928,-0.52531,3.87296
0.96683,0.5449,1.71015,0,0.10344,0.32627,4.35226
-2.3068,2.25485,1.80106,1,0.08015,-0.19688,-2.6914
-0.129,-0.75956,-2.22589,0,3.45628,1.78439,0.58246
-2.12294,-0.84116,-0.04075,1,3.88735,-0.2933,-5.7354
-0.57737,1.10754,3.10391,1,3.50869,-0.0491,7.52228
-0.00024,2.18388,1.34545,0,3.34588,0.89863,2.36487
-0.51659,0.57921,0.91154,1,3.19085,-1.18712,2.01111
1.38384,-0.87839,-1.80492,1,0.50893,0.40051,-1.96706
1.19711,-0.26916,-1.14406,1,4.70244,-0.45758,-1.78099
-2.09342,1.52057,0.77512,0,3.11343,-1.09821,-14.47779
-2.82173,0.54906,-0.21173,0,1.71768,-1.02542,-7.83426
-2.09041,2.46738,-0.14276,0,1.81111,1.69964,-4.51197
-0.25278,-0.62899,-0.0626,1,1.13028,-0.48796,-0.18368
-0.45287,-0.98344,-0.60523,0,1.08032,-0.46162,-0.38412
0.06293,-2.73878,-2.17914,0,3.87317,-0.9382,0.72144
0.59319,0.50316,-0.11372,1,1.73704,-0.38291,3.41919
0.1783,0.50627,1.93139,1,4.37472,-0.49249,8.35382
-1.70611,1.31502,0.91002,1,2.45064,0.09636,-3.98151
1.83384,-0.20905,0.05463,1,0.76182,0.45649,3.54221
-2.51632,0.626,0.35274,0,3.1679,1.04496,-7.87702
-0.46363,-1.08071,-1.78524,0,4.50011,-0.63106,0.01975
0.97523,-1.17908,-0.59304,0,3.60017,0.40236,2.61103
2.96423,-1.47177,-1.01917,0,2.68009,-0.05631,2.55707
-2.08042,0.49029,1.43376,0,2.53889,0.20816,-5.50696
-0.49648,-0.44761,0.94581,1,3.5214,1.96745,1.57074
2.91538,-0.83609,0.63691,0,1.82708,0.23885,-4.46418
-0.15009,-0.65349,-0.2204,1,0.66116,0.29857,-0.25253
1.5728,0.88858,0.77299,1,2.67293,-0.07062,5.83649
0.61057,0.78423,0.28983,1,1.28218,1.94301,4.68417
0.25465,-0.25548,0.69565,0,0.04371,-0.57446,1.10572
0.09991,-0.21879,0.52703,0,3.98554,1.31487,0.67966
1.74324,-1.52869,-1.21177,0,4.65741,-1.25313,4.21123
0.53737,-1.14041,-0.86802,0,2.03734,-1.02992,2.39053
0.87896,-0.49788,0.76128,0,3.70576,1.82151,1.03997
-2.76298,-0.75321,-0.58406,0,1.73001,0.03255,-12.09209
-1.05728,0.58975,0.89996,1,2.90464,-0.6695,2.40397
-1.76805,-0.35907,-0.64261,1,1.23512,0.06393,-4.91814
-2.44677,1.93386,0.94104,0,1.71701,-0.26785,-9.77154
1.93326,-0.45258,0.43834,0,0.57838,-0.5521,2.22505
1.15277,-0.68984,-1.64515,1,0.39208,-1.44922,-2.23648
-1.77555,1.25369,1.51824,0,2.29604,-0.3244,-4.52578
2.80849,-0.16926,-0.11701,0,2.10487,-0.31811,1.03189
0.28916,0.08519,-0.15653,0,2.12224,0.42922,2.51886
-1.02638,-1.19522,-1.71493,1,0.20408,-1.45741,-6.32123
-1.97847,-0.78057,-0.27463,1,2.66684,0.5713,-6.63943
1.89478,2.28141,0.19977,0,0.20097,-1.79854,3.3887
-0.40725,-0.68798,-0.0123,0,1.42902,-1.25425,-0.64086
-0.11661,-0.09886,-1.29346,0,2.21769,1.69627,1.69256
2.70772,0.05855,-0.40452,0,4.23394,0.72455,1.21774
-2.09591,-0.42714,0.4684,0,2.33488,-0.1713,-5.57092
-1.30107,1.20811,1.28864,0,0.01452,-0.74233,-4.35895
1.23368,1.01703,0.29344,0,2.1472,1.39868,3.80269
2.3411,0.9169,1.73114,0,1.65902,1.6678,5.10754
-2.12124,0.06381,0.57774,0,3.08619,-0.26684,-7.3198
-2.75547,0.49116,1.57,1,1.87074,-1.11699,-6.42742
-2.41491,0.72386,1.07812,1,3.16676,-1.15294,-0.65817
1.19045,-0.3109,0.81308,0,4.04367,0.17844,1.66384
1.12521,0.89013,-0.20843,0,3.44348,0.5233,3.4083
2.09759,-0.59104,-1.06683,0,0.47959,-1.9442,4.36548
-1.00414,0.34436,-0.22346,1,2.79298,2.41418,-0.50956
1.08987,0.11102,1.0661,1,4.91025,0.33528,6.08221
-0.22584,-0.88042,-0.31261,1,4.96176,0.28166,-0.27625
-0.62064,-0.07203,-0.38956,1,3.84536,0.21091,-1.75535
-1.12601,1.21735,1.11137,1,0.73629,2.35896,-1.14269
1.02111,-0.25062,-0.22497,0,2.29535,0.93499,1.42454
-1.33283,1.3899,0.68855,1,2.99941,-0.84444,-4.25135
-1.22396,-0.34551,-1.03153,0,3.75412,-0.30197,-3.54631
-2.37023,0.08599,-0.12565,0,2.23532,-0.95773,-6.06465
-1.03481,0.63445,0.1706,1,2.86117,-1.04627,0.30365
-2.00314,-0.07981,1.03734,1,4.00547,-0.50738,-3.84366
-1.61114,-0.30526,-0.60332,1,4.68761,1.56729,-6.60296
-2.55401,-0.98057,-0.07227,1,0.08251,0.80666,-4.05866
-2.49208,1.28948,0.01346,1,0.66548,0.18394,-10.30227
-1.29388,0.75084,0.66126,1,1.885,0.41569,-0.16898
1.45809,-0.17901,-0.19134,1,2.91395,-0.50391,1.12083
0.6455,1.27458,0.58686,0,2.03316,-1.48578,1.01317
1.95847,1.79618,2.1148,0,0.72843,0.39183,0.5549
1.47979,0.29068,0.6041,0,2.58095,1.331,5.60099
2.7229,-0.65528,-0.6869,1,0.25891,0.08077,-1.79053
0.20424,0.35402,-0.32136,1,0.50005,-1.54023,2.01765
-0.46658,0.13122,-0.84161,0,0.28103,-0.39455,1.34068
-0.88706,0.62457,1.36388,1,3.20594,0.83861,3.77209
2.00031,-0.72553,0.97878,1,0.77299,-0.75622,2.63668
1.89733,2.1213,0.87095,0,3.6498,2.74885,4.25483
-1.2553,-0.07097,-0.28517,1,0.55156,-1.12737,-3.64316
0.26978,1.19599,0.84899,1,3.77352,0.5438,2.891
-0.76899,0.16173,-0.85396,0,4.02731,2.02625,5.06243
1.12956,0.50522,1.40477,0,3.79506,1.18803,3.48848
-2.70732,0.84167,0.69084,0,2.09219,0.222,-8.49862
0.6669,1.06972,0.50561,1,1.4557,0.36525,2.66593
0.88262,-0.10417,0.00196,0,2.02523,-1.75859,1.85477
-0.1128,1.0973,0.33081,0,1.24912,0.4527,0.62699
-0.12187,0.06425,0.2492,0,2.31134,-0.21048,2.02365
-1.70239,-0.67236,-0.48357,1,1.61593,0.7354,-5.78711
-1.37906,2.26738,1.50979,1,1.74196,-0.9917,1.98987
0.98307,1.01637,0.27766,0,1.0511,-0.94636,3.07848
-1.159,-0.13241,0.31551,1,1.73013,1.60743,-1.67698
0.83751,1.59351,2.21243,0,4.98244,-0.61767,1.30806
-2.46616,-0.76398,0.73103,0,1.657,1.14106,-9.9609
1.84903,-0.32795,0.37857,0,0.10392,0.82829,1.69182
-1.9152,0.7137,-0.03474,0,4.31858,-0.45012,-3.33701
0.5881,-3.00592,-2.59554,1,4.93973,-0.66109,-5.17862
0.20481,0.26082,-0.40219,1,1.39557,-0.86542,1.8075
-0.81586,1.86182,2.34153,1,1.68797,-1.22581,3.43302
-0.04066,-1.02051,-0.7414,0,3.99616,0.26221,1.06853
-1.35603,0.39065,-0.49618,0,4.41219,-0.89793,-1.86205
0.40023,0.21972,-0.14565,0,4.74101,-0.12394,3.43654
-2.22482,-2.39425,-2.14128,0,0.44348,1.1597,-6.51469
-1.65449,0.34814,-0.0147,0,1.06871,-1.20936,-3.26229
0.4714,-0.85013,-1.03234,0,2.0786,-0.33883,1.80677
1.92776,-0.33004,-0.14626,0,3.40286,0.03195,1.39986
-2.13777,-1.64322,-0.32262,0,2.05045,1.77017,-5.28921
-0.93789,0.06808,0.28972,0,0.60554,-0.13641,-0.52826
0.1911,1.19557,2.35928,1,0.21611,-0.08343,7.78921
2.61249,1.15334,1.02979,0,1.61325,0.61616,0.23405
-0.23838,-0.51579,-0.11939,0,4.61782,-0.66593,-0.19188
0.39227,0.43528,-0.27971,0,2.98352,-1.3167,2.75585
-2.41599,-0.74075,-0.00447,0,4.56472,-0.45537,-9.71387
-0.3253,-0.95998,-0.35207,1,0.16159,0.14793,-0.49961
1.76431,-0.83435,-0.43308,1,2.14147,1.55967,-0.21438
-2.51617,0.57699,0.42181,0,2.23349,-0.00584,-7.70972
-2.88039,-0.05735,-0.3331,0,3.62078,0.02104,-15.16374
2.24919,0.50245,0.95471,0,2.43075,-1.17627,-3.09398
1.92833,1.4366,0.12899,0,3.11784,0.03432,2.43455
0.32199,-0.32363,0.45169,1,1.79397,0.26789,2.47751
-0.53357,-0.83152,0.71956,0,4.63831,0.2137,-0.47769
0.67831,0.47693,0.23436,1,3.96923,0.59082,3.96933
-0.1855,-0.68688,-0.40848,1,2.67142,-1.07549,-1.01457
-1.90281,-1.57142,-0.84459,0,2.24456,-0.28458,-2.49649
1.36607,-0.94756,-1.68907,0,2.41054,1.21822,2.11739
1.47337,-0.77296,-0.51431,1,2.58505,-0.99075,2.53602
2.48104,0.05022,0.2521,0,4.72798,-0.8152,4.77803
1.6358,2.21948,0.8758,1,4.6103,0.75116,4.47383
-2.61605,-0.90739,0.54502,0,0.33671,0.68149,-12.12717
0.28117,0.70569,-0.11815,0,1.57471,-0.37471,3.63323
1.60105,1.82147,0.7534,1,2.86675,-0.62526,3.21542
-2.80102,-0.91371,0.56338,0,4.94613,0.65676,-10.10176
-0.83282,-1.04195,-0.03156,1,1.90562,2.62784,-1.12764
-1.11016,-0.1335,-0.67418,1,3.32238,0.60061,-4.52398
1.24068,-0.75698,-1.01747,1,0.79355,-0.47711,-1.32321
1.03873,-0.10951,-0.09782,0,2.97515,-1.20095,2.06076
1.57795,0.61128,0.14005,1,4.46475,0.34497,5.27105
0.45851,-0.1124,-0.08858,1,4.89943,2.17097,1.3128
-0.94169,-0.873,-0.11946,1,0.57484,0.13194,-3.34013
-0.48521,-0.78178,-0.38667,1,3.82141,1.01165,-0.99063
0.86172,0.03247,-0.16349,0,0.3278,-0.18977,2.01133
0.21242,3.00658,2.42115,0,4.48625,0.90383,1.96694
0.044,-0.29776,0.17219,1,2.70016,1.05992,0.99199
-0.55816,-0.47152,-0.874,0,2.61688,0.94803,-0.97359
-0.13864,-0.33717,-0.40294,0,3.88952,-0.01589,0.43667
-0.7016,0.61565,0.14276,1,0.71868,-0.17911,1.88965
1.08786,0.33247,-0.26008,0,0.43557,-1.09697,3.65802
0.32459,0.21453,0.37452,0,3.18223,-0.94542,2.62204
-2.26897,-0.66521,-0.45583,0,1.27534,0.0623,-9.14574
2.55085,0.27347,-0.54434,0,0.57946,1.33196,3.05538
1.81421,2.78812,0.733,0,4.30232,-0.8239,4.93435
-2.51648,0.93207,1.53745,1,0.94896,-0.33332,-5.14776
-0.82909,-0.2807,-0.34504,1,3.02555,1.07622,-3.29727
1.6153,0.64952,-0.15366,1,0.25691,1.36924,-3.62245
2.79388,0.09772,-0.16324,1,0.46926,0.73653,-1.67728
0.3752,0.594,-1.66111,1,0.10828,0.38814,0.18242
-2.3936,0.22869,0.36113,1,1.26201,-0.35006,-8.0073
2.41444,-0.96411,-1.63771,1,3.95989,0.15346,-1.27824
-0.88851,0.82303,0.54228,0,2.06702,0.39761,-0.00486
-0.65406,0.50935,-0.64421,0,1.34682,0.54693,1.13122
-1.26465,1.43611,0.70559,1,3.82346,-0.55573,-1.70474
-2.57741,-2.27666,-1.53861,1,2.62274,-2.01841,-13.25835
1.57168,-0.24184,-0.72194,1,2.28213,1.29713,0.50076
-1.18136,0.2572,-0.7118,1,3.31892,1.35602,-3.07638
-0.54678,-1.18633,0.37517,0,2.70864,0.21956,0.9506
-2.19281,0.27995,-0.42331,0,2.50538,-0.52778,-6.26474
0.08026,0.60664,-0.24501,1,4.47262,1.31266,2.5486
2.37989,0.92119,0.59747,0,4.15646,0.32463,2.65098
-0.23429,0.62554,1.26733,1,1.85066,-0.90992,6.47348
0.47046,0.85936,0.58397,0,4.15152,-0.04452,2.96335
-0.53175,-1.94961,-1.32648,0,4.2037,1.24648,0.18227
1.50925,-1.38116,-0.35094,1,4.08098,1.38102,4.01086
1.25205,0.13909,-0.76114,0,4.04987,-2.0365,3.0576
0.39035,-0.71192,-0.77162,1,0.13335,0.49137,-1.8859
-2.2918,-3.3167,-1.58295,1,2.77979,1.61307,-9.1011
0.41918,0.48197,0.25492,0,2.99002,-0.19708,4.28147
0.11052,0.45434,0.68561,0,3.76419,-0.50418,3.02631
0.06052,1.03355,0.66381,0,2.9082,-2.27026,1.61624
-2.38069,0.22298,-0.73251,0,4.96409,0.55295,-6.41933
1.77645,0.35058,-0.47575,0,3.58818,0.57249,3.68059
-1.82069,-0.31446,-0.84545,0,3.38408,1.53738,-6.75273
1.64336,-0.51241,-1.124,0,3.81627,0.30755,1.60384
-0.12768,0.6698,-0.21712,1,4.52004,1.77277,2.03522
-2.70369,0.10913,0.02265,1,4.66845,0.14545,-9.23642
-2.26227,-0.38897,0.42776,1,4.37202,-0.04337,-8.18764
-0.13091,0.44465,0.84408,0,2.90333,0.01731,3.04259
-1.28095,-0.03139,-0.32485,1,0.29356,-1.4269,-2.83456
-1.5697,0.56805,0.49651,0,0.68218,0.52003,-2.25129
-2.1172,-1.97794,-2.08142,1,0.75466,-0.79961,-11.55393
2.49975,0.9399,1.09988,0,3.86349,-0.27187,2.2593
1.93243,0.7631,0.20466,1,3.4616,-0.90315,3.30991
-2.82418,1.45552,1.94394,1,0.36167,-0.8178,-6.2955
2.56293,1.37683,1.18246,0,1.08049,-0.94169,0.53955
0.02755,0.931,0.44222,0,4.38221,-2.42484,2.33911
-1.06338,-0.55078,-0.9863,0,3.41152,1.73907,6.88722
1.2749,-2.04985,-1.97934,0,2.5049,0.08955,2.35949
-0.41027,-1.15429,-1.57837,1,2.31521,0.37617,-4.32942
-0.38017,3.10937,2.69072,0,1.28545,1.39722,0.59687
1.29294,-1.79648,-2.27438,1,3.45525,-1.6433,-1.17955
-0.7868,-0.59221,-1.24082,0,3.0799,-0.14835,-0.98475
1.94758,1.22968,0.54412,0,3.33428,1.87875,0.33393
0.60469,1.8372,0.85873,1,1.39768,-1.02928,2.93536
0.19056,-0.16715,0.28086,0,4.12083,-0.22044,1.3852
0.36552,-0.71664,-0.46344,1,4.16558,-0.76754,-0.54763
-2.29376,0.59517,-0.84984,1,3.60392,0.31882,-9.62288
2.89712,0.01494,0.3004,0,0.57921,1.46705,1.78052
2.45922,-0.95296,-1.35289,0,2.37857,0.73817,1.40703
2.80255,-0.58765,-0.12642,1,4.75258,0.1097,0.42003
-2.38553,-0.75318,0.76375,1,2.75478,0.79848,-7.57937
-2.59679,0.43505,0.13756,0,1.23181,-0.14965,-9.3597
0.17132,1.87502,1.3828,1,0.96006,-0.78057,4.6944
0.65657,0.00494,-0.2562,1,2.68614,-1.36722,0.89371
0.1565,-1.0617,-1.31474,0,3.63585,-1.40133,1.89543
1.19694,-1.37438,-0.56886,0,1.07526,1.45583,4.17377
-2.88488,-0.22431,0.03878,0,1.1108,0.55683,-11.96785
2.7731,-0.03612,0.0696,0,2.52551,-0.801,3.51856
2.32904,-1.18228,-1.18268,1,1.04448,-2.80056,-0.92473
2.57758,1.36576,0.8876,0,2.53353,-1.15738,-0.12408
-0.29539,-0.9115,-0.60043,0,1.89693,-0.24722,0.49712
1.60443,1.74183,2.55829,1,3.31862,-1.76296,8.38159
1.14297,-0.72212,-0.25056,0,3.73181,0.64824,0.86281
0.91198,0.47564,0.69359,0,1.74699,0.28074,5.17908
2.70623,0.60744,0.63296,0,3.90511,0.33388,3.84161
-1.4634,-1.10608,0.02801,1,0.11738,-0.65104,-3.45408
-0.5311,-0.61389,-0.64574,0,4.65818,1.23424,-19.83191
2.32807,0.33777,0.39353,1,3.66189,0.44487,4.20895
2.82687,-2.86344,-2.64154,1,4.95027,0.08895,-7.92016
-0.44245,-1.31979,-0.22596,0,1.44813,-1.32281,2.25201
1.85818,0.68659,0.74746,0,4.77271,-0.94084,2.79315
-1.92616,-1.11043,-0.92785,1,2.26207,-0.06507,-7.43906
-2.22445,0.66812,-0.19545,0,2.99335,0.13758,-5.33556
1.9955,0.29207,0.3205,1,4.93367,-0.58724,3.69747
0.95101,-0.49751,-1.07007,0,4.07094,-2.02451,1.59205
-2.92808,0.0269,0.21126,1,2.92889,-0.90497,-11.18253
1.76513,-0.0462,0.4723,1,1.32732,-1.50401,4.15118
-1.85759,-1.22917,-0.19412,1,4.66785,-0.3081,-5.88365
-1.55055,-1.62652,-0.49617,0,0.26617,-0.14776,-2.03119
2.09618,1.08153,0.55604,0,0.91624,-0.87917,0.32205
1.6074,-1.39666,-1.51084,1,4.46769,-1.86359,0.50051
-1.80591,-0.48514,-0.17004,0,3.44948,0.34117,-6.48757
1.08259,-0.50412,0.13562,0,4.98325,0.68184,3.59396
1.29909,-0.62792,-0.99655,1,3.98852,-0.36726,0.31259
-2.48242,0.42689,0.73974,0,0.5342,-0.15263,-5.7978
-2.41464,0.20276,-0.08914,1,4.99111,0.33814,-5.79
-2.29238,0.95615,-0.6898,0,2.88389,-0.40973,-6.44972
2.68617,2.60621,1.69989,0,0.34516,-0.42547,3.27727
-0.86425,-1.48246,-0.86531,0,1.93713,-1.10691,-0.70284
1.25966,-0.25655,0.14422,0,1.96042,0.71211,2.3644
0.45981,-1.22989,-0.6707,0,0.78773,1.45754,3.20012
-2.42939,-2.28038,-2.22562,0,3.55992,0.12588,-4.41473
-1.60779,1.44547,1.47397,0,0.04523,-0.05183,-3.48237
-1.99523,0.63739,1.24151,1,1.01402,0.8754,-0.58829
0.66587,0.40114,0.7056,0,0.25259,-0.39731,2.26133
-2.14053,-0.25068,-0.39927,0,0.84556,1.32562,-7.92157
-0.56769,0.5723,0.42748,0,1.6788,-2.40903,2.41804
-1.71919,0.19833,1.3902,0,0.85251,-0.04041,-4.38778
-1.68643,-0.03709,-0.50438,0,0.29401,-2.26047,-4.26968
0.03295,0.09602,-0.71054,0,4.60916,-0.09741,2.44853
-0.33692,-0.24887,0.85948,0,2.94276,0.02231,-1.00148
-1.81507,1.15009,1.01025,1,1.35928,0.10511,-2.56944
-2.7972,-1.94685,-2.23251,1,1.78499,0.60884,-15.14979
-2.9249,-0.27678,-0.54324,0,0.3302,-0.02123,-11.39563
2.80004,0.35234,1.49898,0,1.30692,1.20288,2.99459
-0.35997,0.45929,1.17431,0,3.49419,0.13324,2.80075
-2.90792,0.90094,0.80701,0,4.71148,0.99474,-9.03214
0.11764,-0.12131,-0.32463,0,0.47194,0.37176,0.74494
0.32902,-1.36406,-0.06257,1,0.97358,0.40061,3.60605
2.10287,1.21638,1.87229,0,1.60413,-0.78684,1.51954
-1.83371,-1.15217,-1.41333,0,3.75793,-0.69133,-3.54582
2.18976,-0.23435,0.7172,0,0.58228,-1.04911,6.58332
2.07232,0.92254,0.3449,0,0.0759,0.89532,1.62703
-1.79636,0.28668,0.1555,0,3.32684,-0.04368,-2.11811
1.35996,0.71886,-1.19098,0,2.94876,-0.02426,3.59117
-0.55111,0.3471,0.53848,0,0.23724,-0.32997,0.72119
1.18242,1.24992,-0.88716,1,1.99992,1.01278,-0.91942
-2.44791,0.26305,0.20441,0,2.30129,1.14331,-6.52955
-0.72058,1.06297,0.62808,0,1.84507,0.46134,-0.73707
-0.80195,1.5166,0.12388,0,3.68916,-0.54913,-2.17061
-2.54264,1.44262,0.00125,1,3.7149,0.93211,-9.80908
-2.77089,-0.36681,-0.60364,1,2.04145,-0.41719,-8.31962
2.88237,-0.64298,0.76132,1,3.79406,0.02446,1.34697
-2.09218,0.58467,1.2394,0,2.37426,0.0087,-4.91344
0.74283,1.05021,0.04603,1,0.01612,-0.02582,4.54942
-2.62443,0.15052,-1.09998,1,4.69673,1.17052,-12.88034
1.18711,-0.74304,-1.28046,0,2.26845,1.07476,1.00825
-2.36247,-1.22519,0.82161,0,4.97009,-0.19495,-3.55094
2.55973,0.37392,0.20598,1,3.47627,0.91707,3.39123
2.5699,-0.70437,-1.1658,0,4.97512,-0.37105,0.16155
-1.79062,0.34525,-0.04681,0,1.10952,0.04988,-4.30885
2.73543,0.20273,1.75896,0,4.99923,-1.10118,2.41464
-0.39235,-1.17921,-0.26965,1,2.72776,-1.60798,0.51835
-2.31151,-0.38578,0.19965,0,1.38929,0.1869,-10.65823
-0.8547,1.31659,0.75566,0,1.1499,-0.54027,-1.42738
-2.51158,-0.22391,-0.12438,1,0.90185,1.34439,-9.37929
-1.3522,0.28287,-0.11523,1,4.08998,-0.7762,-1.24656
2.27079,-0.12481,-1.26641,1,1.07271,0.32834,-3.40883
-0.39972,-1.39025,-1.05931,0,4.61931,-0.27824,2.49683
-1.06208,-0.53465,-1.7741,0,2.37819,-0.1592,-3.23528
-0.6991,1.07136,1.15774,1,4.0088,1.68948,3.11477
-2.33366,-1.12851,0.08924,0,3.19412,1.56026,-9.25227
2.48818,-1.76287,-0.23373,0,3.87543,1.24495,2.45175
1.67261,0.44471,0.03367,0,2.58558,-0.61203,3.89422
1.83071,1.06764,-0.76682,0,2.20594,0.3009,2.81785
0.81918,-0.66449,-0.36897,0,2.23771,-1.12379,2.29307
0.06749,0.46125,0.13597,1,1.48337,-0.59075,3.39676
0.19242,-0.3482,-0.02719,0,2.49016,-1.77626,0.57739
2.04933,-0.45305,-0.41512,1,2.69506,-1.68665,4.31175
-1.16245,-1.21551,-1.4749,0,1.38659,-0.67536,-2.16819
-1.47806,1.48048,2.06242,0,3.5557,0.24295,-5.15786
-0.58481,-0.34403,-0.36523,1,3.4262,-1.14664,-1.88947
-1.18398,0.74792,0.57756,0,2.08027,-1.55909,-2.09441
1.16617,2.16645,2.91587,1,2.60715,-0.92395,10.82622
-0.27608,-0.66343,-0.84444,0,2.31044,0.45591,-0.31479
0.79281,-0.58277,-1.35045,0,2.50243,-0.64065,1.48109
2.71909,0.97784,0.13319,1,2.51655,1.53755,2.53053
0.79082,0.73631,0.67969,0,4.54727,0.61048,4.23541
-1.03328,0.33314,0.29311,0,1.45535,-1.32292,2.95329
1.57504,-0.5946,-0.33401,0,0.51557,-1.18983,0.78005
2.50973,2.50387,1.81015,1,1.84208,-0.08207,5.87797
1.3714,0.53713,0.45485,0,4.59922,0.19493,4.36624
-1.87214,-1.45372,-0.19018,0,4.75076,0.86624,-4.68346
-1.3237,0.119,0.40588,0,4.47542,0.87957,-2.55037
1.32731,-2.1426,-1.44491,0,1.05397,0.35265,2.57557
-1.5195,-0.69813,-1.32686,0,1.94731,1.63532,-5.84476
-1.48006,0.25584,1.07872,1,1.64745,-1.6019,-0.46544
0.6878,0.48936,1.16361,0,2.94472,-1.73272,4.69949
-2.22357,-1.41042,-1.64438,0,2.93798,0.85152,-3.51765
-2.87955,1.07923,0.23478,0,4.09207,-0.12013,-23.22951
2.9764,1.17246,1.30538,1,1.93558,0.61725,4.0048
-2.99075,-0.35477,-0.99927,0,3.76546,0.40701,-14.36851
-0.52019,-1.01562,-0.75529,0,4.40273,0.53385,-0.92814
-1.72047,0.46949,-0.24394,0,4.08508,-0.51483,-3.02055
-1.38256,-0.14753,-0.27175,0,1.29733,1.23535,-2.03303
0.66481,0.85032,-0.78517,0,2.29917,-0.16081,2.68255
-0.09987,-1.5613,-0.63798,1,2.81296,0.94289,1.2852
1.62653,0.38511,-0.01058,1,0.83951,1.86742,4.22397
-0.18011,-0.3141,0.63571,1,3.41541,0.12343,0.97792
-2.13211,0.48689,-0.93709,0,4.77175,0.57142,-5.43534
-2.28567,-0.02251,-1.07359,0,3.62398,0.58413,-6.68009
1.39417,-0.60815,-0.11364,0,2.83963,0.98883,0.51875
-2.77258,0.34909,-1.04155,1,0.57454,-1.21162,-8.21646
-1.44493,0.72072,0.8705,1,2.8352,0.4045,0.31004
-0.3298,-0.65673,-0.45188,1,4.36249,-0.27678,-1.21163
-2.89829,-0.24191,1.29328,0,4.649,0.58158,-12.58362
-2.30731,-0.69445,0.28542,1,1.55172,1e-05,-8.36193
-2.57098,2.07172,0.42191,1,1.62291,0.7862,-6.01937
1.16207,-0.85871,-0.9987,0,4.75035,-0.14505,2.41785
-1.72665,1.19982,-0.31758,0,0.12469,-0.90832,-5.12409
